valueDateTimeOffset,premium,volatility_index,rate_differential,trading_volume,currency_a_strength,currency_b_strength,economic_trend,session_asian,session_european,session_us,high_volatility,is_weekend
2024-01-21 10:00:00+00:00,1.2982,19.96,2.4745,1263,93.95,106.2,-0.0835,0,1,0,0,1
2024-01-21 11:00:00+00:00,1.3233,27.4,2.4502,1122,94.32,105.95,-0.0815,0,1,0,1,1
2024-01-21 12:00:00+00:00,1.3008,20.39,2.4606,880,94.56,105.7,-0.0845,0,1,0,0,1
2024-01-21 13:00:00+00:00,1.2238,15.69,2.4517,1016,94.93,105.57,-0.077,0,1,0,0,1
2024-01-21 14:00:00+00:00,1.2033,27.62,2.4501,931,95.23,105.32,-0.0778,0,1,0,1,1
2024-01-21 15:00:00+00:00,1.1109,22.69,2.5035,478,95.6,105.01,-0.0747,0,1,0,0,1
2024-01-21 16:00:00+00:00,1.0128,14.81,2.4734,465,95.94,104.6,-0.0674,0,1,0,0,1
2024-01-21 17:00:00+00:00,0.9625,19.05,2.4787,489,96.37,104.35,-0.0623,0,0,1,0,1
2024-01-21 18:00:00+00:00,0.9263,15.62,2.4883,404,96.69,103.95,-0.0693,0,0,1,0,1
2024-01-21 19:00:00+00:00,0.8677,13.09,2.5101,568,97.08,103.55,-0.0671,0,0,1,0,1
2024-01-21 20:00:00+00:00,0.9035,24.63,2.512,494,97.44,103.18,-0.0628,0,0,1,1,1
2024-01-21 21:00:00+00:00,0.9574,29.55,2.518,863,97.8,102.88,-0.0584,0,0,1,1,1
2024-01-21 22:00:00+00:00,0.9374,13.01,2.51,869,98.17,102.54,-0.064,0,0,1,0,1
2024-01-21 23:00:00+00:00,0.9838,22.81,2.5153,892,98.5,102.15,-0.0672,0,0,1,0,1
2024-01-22 00:00:00+00:00,1.0113,16.75,2.5083,1103,98.87,101.77,-0.0623,0,0,0,0,0
2024-01-22 01:00:00+00:00,1.0659,17.56,2.5206,1240,99.24,101.34,-0.0661,1,0,0,0,0
2024-01-22 02:00:00+00:00,1.1021,17.04,2.513,1194,99.63,100.94,-0.0676,1,0,0,0,0
2024-01-22 03:00:00+00:00,1.1646,15.68,2.5204,1272,100.0,100.53,-0.0597,1,0,0,0,0
2024-01-22 04:00:00+00:00,1.2436,20.24,2.5196,1441,100.41,100.16,-0.0599,1,0,0,0,0
2024-01-22 05:00:00+00:00,1.299,15.85,2.542,1569,100.83,99.79,-0.0636,1,0,0,0,0
2024-01-22 06:00:00+00:00,1.3825,21.35,2.5405,1514,101.14,99.4,-0.068,1,0,0,0,0
2024-01-22 07:00:00+00:00,1.4424,19.75,2.5046,1325,101.55,98.96,-0.0663,1,0,0,0,0
2024-01-22 08:00:00+00:00,1.4758,18.81,2.5298,1353,101.85,98.58,-0.073,1,0,0,0,0
2024-01-22 09:00:00+00:00,1.4931,15.46,2.5114,1346,102.23,98.16,-0.0742,1,0,0,0,0
2024-01-22 10:00:00+00:00,1.4899,17.12,2.4982,1242,102.61,97.69,-0.0725,0,1,0,0,0
2024-01-22 11:00:00+00:00,1.4966,23.78,2.4863,1327,102.86,97.27,-0.066,0,1,0,1,0
2024-01-22 12:00:00+00:00,1.4631,22.5,2.514,861,103.21,96.87,-0.0627,0,1,0,0,0
2024-01-22 13:00:00+00:00,1.4056,15.11,2.4711,921,103.52,96.52,-0.0663,0,1,0,0,0
2024-01-22 14:00:00+00:00,1.3725,20.5,2.5342,899,103.81,96.12,-0.0604,0,1,0,0,0
2024-01-22 15:00:00+00:00,1.3692,23.76,2.5549,874,104.2,95.69,-0.0619,0,1,0,1,0
2024-01-22 16:00:00+00:00,1.2916,11.65,2.5589,527,104.48,95.32,-0.068,0,1,0,0,0
2024-01-22 17:00:00+00:00,1.2521,22.72,2.5572,566,104.74,94.97,-0.0689,0,0,1,0,0
2024-01-22 18:00:00+00:00,1.2025,16.69,2.5623,557,105.04,94.63,-0.0617,0,0,1,0,0
2024-01-22 19:00:00+00:00,1.2028,22.85,2.5721,537,105.36,94.35,-0.0609,0,0,1,0,0
2024-01-22 20:00:00+00:00,1.1904,16.18,2.5843,557,105.64,94.08,-0.0608,0,0,1,0,0
2024-01-22 21:00:00+00:00,1.1711,10.98,2.5946,690,105.96,93.75,-0.0526,0,0,1,0,0
2024-01-22 22:00:00+00:00,1.153,11.86,2.5954,497,106.25,93.43,-0.0598,0,0,1,0,0
2024-01-22 23:00:00+00:00,1.1772,20.24,2.5905,939,106.39,93.1,-0.0662,0,0,1,0,0
2024-01-23 00:00:00+00:00,1.2382,21.3,2.5866,1013,106.6,92.88,-0.0743,0,0,0,0,0
2024-01-23 01:00:00+00:00,1.3122,15.48,2.5818,1107,106.8,92.72,-0.0724,1,0,0,0,0
2024-01-23 02:00:00+00:00,1.4259,23.19,2.6037,1455,107.04,92.48,-0.0716,1,0,0,0,0
2024-01-23 03:00:00+00:00,1.4576,11.69,2.6145,1286,107.12,92.27,-0.0639,1,0,0,0,0
2024-01-23 04:00:00+00:00,1.5451,19.67,2.5545,1393,107.44,92.16,-0.0627,1,0,0,0,0
2024-01-23 05:00:00+00:00,1.6142,13.94,2.5671,1682,107.64,92.03,-0.0647,1,0,0,0,0
2024-01-23 06:00:00+00:00,1.6495,16.74,2.5703,1417,107.82,91.91,-0.0647,1,0,0,0,0
2024-01-23 07:00:00+00:00,1.7268,20.24,2.5693,1428,108.03,91.73,-0.0641,1,0,0,0,0
2024-01-23 08:00:00+00:00,1.741,15.7,2.5608,1418,108.29,91.67,-0.0725,1,0,0,0,0
2024-01-23 09:00:00+00:00,1.7799,18.08,2.5827,1438,108.47,91.55,-0.0589,1,0,0,0,0
2024-01-23 10:00:00+00:00,1.799,25.03,2.6008,1271,108.63,91.44,-0.0563,0,1,0,1,0
2024-01-23 11:00:00+00:00,1.7471,17.12,2.5843,1000,108.74,91.39,-0.0553,0,1,0,0,0
2024-01-23 12:00:00+00:00,1.7347,24.18,2.5916,947,108.83,91.34,-0.0522,0,1,0,1,0
2024-01-23 13:00:00+00:00,1.6649,14.35,2.5713,810,108.88,91.34,-0.0486,0,1,0,0,0
2024-01-23 14:00:00+00:00,1.6215,22.65,2.543,742,108.9,91.31,-0.0493,0,1,0,0,0
2024-01-23 15:00:00+00:00,1.602,27.21,2.53,689,108.91,91.41,-0.0525,0,1,0,1,0
2024-01-23 16:00:00+00:00,1.4991,8.0,2.547,609,108.88,91.54,-0.0495,0,1,0,0,0
2024-01-23 17:00:00+00:00,1.4396,16.02,2.5656,339,108.9,91.54,-0.0476,0,0,1,0,0
2024-01-23 18:00:00+00:00,1.424,22.89,2.5752,606,108.82,91.71,-0.0516,0,0,1,0,0
2024-01-23 19:00:00+00:00,1.3704,18.98,2.5889,542,108.82,91.81,-0.0445,0,0,1,0,0
2024-01-23 20:00:00+00:00,1.3816,21.86,2.5983,705,108.8,92.01,-0.0431,0,0,1,0,0
2024-01-23 21:00:00+00:00,1.372,16.98,2.5845,691,108.77,92.19,-0.0394,0,0,1,0,0
2024-01-23 22:00:00+00:00,1.4207,20.43,2.5923,860,108.7,92.39,-0.0324,0,0,1,0,0
2024-01-23 23:00:00+00:00,1.4295,19.22,2.6074,917,108.79,92.6,-0.0323,0,0,1,0,0
2024-01-24 00:00:00+00:00,1.4686,25.84,2.6214,1135,108.78,92.9,-0.0308,0,0,0,1,0
2024-01-24 01:00:00+00:00,1.5385,21.27,2.644,1182,108.63,93.09,-0.0267,1,0,0,0,0
2024-01-24 02:00:00+00:00,1.6066,21.69,2.6567,1240,108.54,93.39,-0.0303,1,0,0,0,0
2024-01-24 03:00:00+00:00,1.6428,17.94,2.6622,1581,108.39,93.74,-0.0301,1,0,0,0,0
2024-01-24 04:00:00+00:00,1.6694,17.56,2.682,1522,108.21,94.08,-0.0294,1,0,0,0,0
2024-01-24 05:00:00+00:00,1.7459,17.84,2.6796,1540,108.0,94.51,-0.0342,1,0,0,0,0
2024-01-24 06:00:00+00:00,1.8193,21.97,2.6602,1372,107.86,94.82,-0.0226,1,0,0,0,0
2024-01-24 07:00:00+00:00,1.7956,17.9,2.6553,1354,107.66,95.21,-0.0297,1,0,0,0,0
2024-01-24 08:00:00+00:00,1.8184,21.45,2.6389,1462,107.53,95.56,-0.0362,1,0,0,0,0
2024-01-24 09:00:00+00:00,1.9016,30.38,2.624,1368,107.39,95.99,-0.0296,1,0,0,1,0
2024-01-24 10:00:00+00:00,1.8887,24.36,2.6198,1189,107.25,96.37,-0.026,0,1,0,1,0
2024-01-24 11:00:00+00:00,1.8294,18.37,2.6028,1144,106.99,96.74,-0.0311,0,1,0,0,0
2024-01-24 12:00:00+00:00,1.8073,26.01,2.5956,1159,106.79,97.2,-0.0281,0,1,0,1,0
2024-01-24 13:00:00+00:00,1.7145,17.96,2.5568,940,106.58,97.57,-0.0208,0,1,0,0,0
2024-01-24 14:00:00+00:00,1.5766,9.81,2.5605,636,106.31,97.91,-0.0209,0,1,0,0,0
2024-01-24 15:00:00+00:00,1.5173,14.96,2.5599,635,106.01,98.3,-0.0079,0,1,0,0,0
2024-01-24 16:00:00+00:00,1.3922,10.65,2.5429,486,105.82,98.74,-0.0165,0,1,0,0,0
2024-01-24 17:00:00+00:00,1.3585,18.24,2.5557,478,105.55,99.23,-0.0131,0,0,1,0,0
2024-01-24 18:00:00+00:00,1.3455,20.09,2.5739,459,105.3,99.65,-0.0072,0,0,1,0,0
2024-01-24 19:00:00+00:00,1.3392,28.38,2.541,469,104.96,100.14,-0.0028,0,0,1,1,0
2024-01-24 20:00:00+00:00,1.3115,21.63,2.5253,441,104.59,100.49,-0.0038,0,0,1,0,0
2024-01-24 21:00:00+00:00,1.3243,18.9,2.5097,634,104.25,100.88,-0.0053,0,0,1,0,0
2024-01-24 22:00:00+00:00,1.3646,24.15,2.4908,694,103.93,101.28,-0.003,0,0,1,1,0
2024-01-24 23:00:00+00:00,1.3205,8.94,2.5075,578,103.54,101.68,0.001,0,0,1,0,0
2024-01-25 00:00:00+00:00,1.3524,21.18,2.5035,1205,103.21,102.09,0.0041,0,0,0,0,0
2024-01-25 01:00:00+00:00,1.4212,23.85,2.4982,1238,102.79,102.51,0.0093,1,0,0,1,0
2024-01-25 02:00:00+00:00,1.4203,12.61,2.4582,1212,102.38,102.88,0.0042,1,0,0,0,0
2024-01-25 03:00:00+00:00,1.4752,25.72,2.4713,1355,102.07,103.26,0.003,1,0,0,1,0
2024-01-25 04:00:00+00:00,1.51,21.69,2.4468,1316,101.74,103.63,-0.0017,1,0,0,0,0
2024-01-25 05:00:00+00:00,1.5453,17.92,2.4485,1653,101.36,103.94,-0.0036,1,0,0,0,0
2024-01-25 06:00:00+00:00,1.5883,23.16,2.4546,1690,100.95,104.28,0.0015,1,0,0,0,0
2024-01-25 07:00:00+00:00,1.6743,31.35,2.4822,1499,100.53,104.61,0.002,1,0,0,1,0
2024-01-25 08:00:00+00:00,1.6471,20.91,2.4562,1535,100.14,104.92,0.015,1,0,0,0,0
2024-01-25 09:00:00+00:00,1.6125,21.24,2.3963,1371,99.81,105.22,0.016,1,0,0,0,0
2024-01-25 10:00:00+00:00,1.5747,17.7,2.401,1116,99.48,105.51,0.0163,0,1,0,0,0
2024-01-25 11:00:00+00:00,1.51,15.75,2.438,1088,99.08,105.76,0.0168,0,1,0,0,0
2024-01-25 12:00:00+00:00,1.4793,24.15,2.4634,1013,98.65,106.08,0.0136,0,1,0,1,0
2024-01-25 13:00:00+00:00,1.3745,15.72,2.468,825,98.29,106.26,0.0134,0,1,0,0,0
2024-01-25 14:00:00+00:00,1.3201,20.36,2.4585,728,97.88,106.44,0.019,0,1,0,0,0
2024-01-25 15:00:00+00:00,1.2489,17.61,2.475,637,97.48,106.78,0.0196,0,1,0,0,0
2024-01-25 16:00:00+00:00,1.2102,22.39,2.4558,559,97.17,106.91,0.0156,0,1,0,0,0
2024-01-25 17:00:00+00:00,1.1695,21.67,2.4658,522,96.85,107.0,0.011,0,0,1,0,0
2024-01-25 18:00:00+00:00,1.1502,25.19,2.4762,394,96.49,107.18,0.0087,0,0,1,1,0
2024-01-25 19:00:00+00:00,1.1192,17.45,2.4977,445,96.06,107.2,0.0091,0,0,1,0,0
2024-01-25 20:00:00+00:00,1.0649,18.65,2.5529,439,95.71,107.28,0.0151,0,0,1,0,0
2024-01-25 21:00:00+00:00,1.0516,15.11,2.5602,744,95.41,107.46,0.0084,0,0,1,0,0
2024-01-25 22:00:00+00:00,1.0239,17.78,2.5494,539,95.04,107.44,0.0068,0,0,1,0,0
2024-01-25 23:00:00+00:00,1.0544,21.89,2.5484,986,94.76,107.38,0.0075,0,0,1,0,0
2024-01-26 00:00:00+00:00,1.0558,23.78,2.5125,1139,94.49,107.31,-0.0017,0,0,0,1,0
2024-01-26 01:00:00+00:00,1.0713,15.39,2.4985,1099,94.24,107.35,-0.0059,1,0,0,0,0
2024-01-26 02:00:00+00:00,1.1254,24.35,2.4903,990,93.92,107.37,-0.0093,1,0,0,1,0
2024-01-26 03:00:00+00:00,1.1977,26.78,2.48,1317,93.63,107.29,-0.0132,1,0,0,1,0
2024-01-26 04:00:00+00:00,1.2226,22.07,2.4832,1427,93.39,107.25,-0.0123,1,0,0,0,0
2024-01-26 05:00:00+00:00,1.2971,29.38,2.4669,1382,93.11,107.22,-0.0131,1,0,0,1,0
2024-01-26 06:00:00+00:00,1.2913,16.13,2.4897,1448,92.79,107.19,-0.0159,1,0,0,0,0
2024-01-26 07:00:00+00:00,1.297,13.78,2.4898,1636,92.48,107.04,-0.0137,1,0,0,0,0
2024-01-26 08:00:00+00:00,1.2602,11.11,2.4897,1500,92.21,106.76,-0.0051,1,0,0,0,0
2024-01-26 09:00:00+00:00,1.3268,27.48,2.4833,1261,91.88,106.54,0.0031,1,0,0,1,0
2024-01-26 10:00:00+00:00,1.2872,23.27,2.4865,1090,91.61,106.32,-0.0065,0,1,0,0,0
2024-01-26 11:00:00+00:00,1.2412,19.72,2.5032,1097,91.41,106.09,-0.0036,0,1,0,0,0
2024-01-26 12:00:00+00:00,1.2325,21.4,2.4858,979,91.07,105.84,-0.0045,0,1,0,0,0
2024-01-26 13:00:00+00:00,1.147,14.37,2.4728,920,90.92,105.64,-0.0037,0,1,0,0,0
2024-01-26 14:00:00+00:00,1.125,32.23,2.467,696,90.76,105.43,-0.0057,0,1,0,1,0
2024-01-26 15:00:00+00:00,1.0651,20.65,2.4404,698,90.53,105.14,-0.0052,0,1,0,0,0
2024-01-26 16:00:00+00:00,0.9974,20.55,2.4246,761,90.36,104.89,-0.0044,0,1,0,0,0
2024-01-26 17:00:00+00:00,0.9587,23.63,2.4158,599,90.18,104.59,-0.0073,0,0,1,1,0
2024-01-26 18:00:00+00:00,0.9071,22.41,2.4341,495,90.07,104.26,-0.0118,0,0,1,0,0
2024-01-26 19:00:00+00:00,0.9252,21.12,2.4401,499,89.97,103.96,-0.014,0,0,1,0,0
2024-01-26 20:00:00+00:00,0.8779,16.05,2.4445,531,89.75,103.6,-0.0128,0,0,1,0,0
2024-01-26 21:00:00+00:00,0.8533,22.36,2.4621,765,89.65,103.34,-0.0098,0,0,1,0,0
2024-01-26 22:00:00+00:00,0.9361,29.41,2.4597,687,89.53,102.89,-0.0056,0,0,1,1,0
2024-01-26 23:00:00+00:00,0.9964,26.73,2.4679,875,89.43,102.48,-0.0081,0,0,1,1,0
2024-01-27 00:00:00+00:00,1.0209,27.97,2.4662,1005,89.3,102.08,-0.0066,0,0,0,1,1
2024-01-27 01:00:00+00:00,1.0155,17.44,2.4718,1079,89.31,101.7,-0.0018,1,0,0,0,1
2024-01-27 02:00:00+00:00,1.0432,15.05,2.4605,1113,89.3,101.35,0.004,1,0,0,0,1
2024-01-27 03:00:00+00:00,1.0858,19.37,2.4121,1386,89.21,100.94,0.0037,1,0,0,0,1
2024-01-27 04:00:00+00:00,1.1079,20.28,2.4103,1427,89.11,100.45,0.0026,1,0,0,0,1
2024-01-27 05:00:00+00:00,1.2228,25.47,2.4396,1533,89.07,100.08,0.0036,1,0,0,1,1
2024-01-27 06:00:00+00:00,1.2167,11.54,2.4588,1447,89.09,99.7,-0.0022,1,0,0,0,1
2024-01-27 07:00:00+00:00,1.3175,27.65,2.4785,1605,89.11,99.18,-0.0032,1,0,0,1,1
2024-01-27 08:00:00+00:00,1.343,19.21,2.5034,1345,89.19,98.76,0.0006,1,0,0,0,1
2024-01-27 09:00:00+00:00,1.3168,17.87,2.5052,1525,89.26,98.27,0.0038,1,0,0,0,1
2024-01-27 10:00:00+00:00,1.2924,14.94,2.5091,1075,89.36,97.82,0.0024,0,1,0,0,1
2024-01-27 11:00:00+00:00,1.2214,11.73,2.4966,1173,89.44,97.37,0.0035,0,1,0,0,1
2024-01-27 12:00:00+00:00,1.1854,24.12,2.4903,1048,89.45,97.01,-0.0006,0,1,0,1,1
2024-01-27 13:00:00+00:00,1.1371,20.37,2.5027,791,89.53,96.62,0.0029,0,1,0,0,1
2024-01-27 14:00:00+00:00,1.0714,13.55,2.5268,792,89.68,96.17,0.0025,0,1,0,0,1
2024-01-27 15:00:00+00:00,0.993,13.52,2.5237,774,89.8,95.84,0.0011,0,1,0,0,1
2024-01-27 16:00:00+00:00,0.9349,18.32,2.5145,345,89.95,95.4,-0.0007,0,1,0,0,1
2024-01-27 17:00:00+00:00,0.9692,28.35,2.5144,567,90.08,95.06,-0.001,0,0,1,1,1
2024-01-27 18:00:00+00:00,0.9261,18.7,2.5262,251,90.19,94.67,-0.0032,0,0,1,0,1
2024-01-27 19:00:00+00:00,0.8578,12.48,2.4971,420,90.35,94.32,0.0001,0,0,1,0,1
2024-01-27 20:00:00+00:00,0.8657,18.77,2.4512,730,90.54,94.03,-0.0019,0,0,1,0,1
2024-01-27 21:00:00+00:00,0.8709,18.64,2.4407,588,90.7,93.75,0.0061,0,0,1,0,1
2024-01-27 22:00:00+00:00,0.803,8.0,2.4169,633,90.9,93.53,0.0134,0,0,1,0,1
2024-01-27 23:00:00+00:00,0.8623,19.73,2.4075,851,91.07,93.25,0.0089,0,0,1,0,1
2024-01-28 00:00:00+00:00,0.9214,18.85,2.4055,1207,91.35,93.01,0.0093,0,0,0,0,1
2024-01-28 01:00:00+00:00,1.0105,23.48,2.3974,946,91.57,92.75,0.006,1,0,0,1,1
2024-01-28 02:00:00+00:00,1.1385,29.24,2.4274,1145,91.9,92.54,0.0044,1,0,0,1,1
2024-01-28 03:00:00+00:00,1.2222,25.63,2.4347,1503,92.23,92.36,0.0144,1,0,0,1,1
2024-01-28 04:00:00+00:00,1.2822,18.66,2.4414,1619,92.5,92.18,0.0129,1,0,0,0,1
2024-01-28 05:00:00+00:00,1.2872,14.47,2.4544,1473,92.73,91.93,0.0147,1,0,0,0,1
2024-01-28 06:00:00+00:00,1.4048,32.87,2.4321,1376,92.91,91.8,0.0174,1,0,0,1,1
2024-01-28 07:00:00+00:00,1.4705,20.3,2.4535,1693,93.13,91.7,0.0124,1,0,0,0,1
2024-01-28 08:00:00+00:00,1.4677,20.07,2.4525,1592,93.37,91.57,0.0081,1,0,0,0,1
2024-01-28 09:00:00+00:00,1.4567,19.88,2.4664,1421,93.75,91.43,0.0021,1,0,0,0,1
2024-01-28 10:00:00+00:00,1.432,20.99,2.4453,1169,94.08,91.45,-0.0024,0,1,0,0,1
2024-01-28 11:00:00+00:00,1.4039,19.28,2.4147,1125,94.42,91.44,-0.0166,0,1,0,0,1
2024-01-28 12:00:00+00:00,1.336,17.13,2.432,984,94.65,91.42,-0.0139,0,1,0,0,1
2024-01-28 13:00:00+00:00,1.2896,17.27,2.4402,904,94.93,91.37,-0.0036,0,1,0,0,1
2024-01-28 14:00:00+00:00,1.2556,19.84,2.4227,895,95.32,91.37,-0.0029,0,1,0,0,1
2024-01-28 15:00:00+00:00,1.1978,17.28,2.4061,734,95.68,91.49,-0.01,0,1,0,0,1
2024-01-28 16:00:00+00:00,1.0971,16.44,2.4296,459,96.03,91.57,-0.0132,0,1,0,0,1
2024-01-28 17:00:00+00:00,1.0854,20.53,2.4065,655,96.42,91.64,-0.0155,0,0,1,0,1
2024-01-28 18:00:00+00:00,1.0643,18.73,2.4403,531,96.86,91.78,-0.0206,0,0,1,0,1
2024-01-28 19:00:00+00:00,1.0924,27.52,2.4228,586,97.22,91.88,-0.0163,0,0,1,1,1
2024-01-28 20:00:00+00:00,1.0305,8.0,2.4364,714,97.59,92.12,-0.0122,0,0,1,0,1
2024-01-28 21:00:00+00:00,1.0624,25.46,2.4304,535,97.97,92.37,-0.018,0,0,1,1,1
2024-01-28 22:00:00+00:00,1.1215,26.23,2.4432,746,98.46,92.54,-0.0144,0,0,1,1,1
2024-01-28 23:00:00+00:00,1.1246,9.63,2.4329,817,98.73,92.73,-0.0067,0,0,1,0,1
2024-01-29 00:00:00+00:00,1.136,18.29,2.4303,843,99.14,92.84,0.0028,0,0,0,0,0
2024-01-29 01:00:00+00:00,1.2093,18.14,2.4318,1164,99.51,93.02,0.0171,1,0,0,0,0
2024-01-29 02:00:00+00:00,1.2501,12.96,2.4125,1501,99.91,93.22,0.0126,1,0,0,0,0
2024-01-29 03:00:00+00:00,1.3007,16.11,2.4282,1170,100.25,93.52,0.0267,1,0,0,0,0
2024-01-29 04:00:00+00:00,1.3268,14.45,2.4186,1430,100.62,93.8,0.025,1,0,0,0,0
2024-01-29 05:00:00+00:00,1.4415,28.76,2.4148,1547,101.02,94.06,0.022,1,0,0,1,0
2024-01-29 06:00:00+00:00,1.5072,24.68,2.3958,1512,101.54,94.37,0.0236,1,0,0,1,0
2024-01-29 07:00:00+00:00,1.5717,26.36,2.3456,1472,101.95,94.74,0.0207,1,0,0,1,0
2024-01-29 08:00:00+00:00,1.5926,23.61,2.3433,1303,102.26,95.13,0.0227,1,0,0,1,0
2024-01-29 09:00:00+00:00,1.5672,14.35,2.3931,1377,102.6,95.4,0.0161,1,0,0,0,0
2024-01-29 10:00:00+00:00,1.5393,17.38,2.4099,1174,102.92,95.77,0.0149,0,1,0,0,0
2024-01-29 11:00:00+00:00,1.5254,22.45,2.4104,910,103.18,96.09,0.0213,0,1,0,0,0
2024-01-29 12:00:00+00:00,1.4411,13.89,2.4061,1119,103.5,96.53,0.0211,0,1,0,0,0
2024-01-29 13:00:00+00:00,1.4044,23.56,2.4075,966,103.87,96.97,0.0218,0,1,0,1,0
2024-01-29 14:00:00+00:00,1.358,18.8,2.4193,755,104.14,97.33,0.0241,0,1,0,0,0
2024-01-29 15:00:00+00:00,1.2854,18.13,2.3965,669,104.51,97.71,0.03,0,1,0,0,0
2024-01-29 16:00:00+00:00,1.2776,23.55,2.4198,674,104.85,98.1,0.0217,0,1,0,1,0
2024-01-29 17:00:00+00:00,1.2459,22.22,2.4349,539,105.12,98.4,0.0246,0,0,1,0,0
2024-01-29 18:00:00+00:00,1.2093,18.2,2.45,590,105.41,98.84,0.0233,0,0,1,0,0
2024-01-29 19:00:00+00:00,1.2313,25.8,2.4592,487,105.77,99.24,0.0241,0,0,1,1,0
2024-01-29 20:00:00+00:00,1.1785,14.59,2.46,698,106.09,99.71,0.0294,0,0,1,0,0
2024-01-29 21:00:00+00:00,1.175,23.08,2.4739,679,106.36,100.07,0.0235,0,0,1,0,0
2024-01-29 22:00:00+00:00,1.209,22.97,2.486,769,106.61,100.45,0.0184,0,0,1,0,0
2024-01-29 23:00:00+00:00,1.2261,18.45,2.479,744,106.86,100.78,0.0087,0,0,1,0,0
2024-01-30 00:00:00+00:00,1.2777,21.63,2.4678,1029,107.07,101.14,0.006,0,0,0,0,0
2024-01-30 01:00:00+00:00,1.3382,13.74,2.4701,1046,107.19,101.47,0.0126,1,0,0,0,0
2024-01-30 02:00:00+00:00,1.4298,24.62,2.5014,1186,107.51,101.91,0.012,1,0,0,1,0
2024-01-30 03:00:00+00:00,1.4904,19.08,2.4766,1272,107.73,102.25,0.0053,1,0,0,0,0
2024-01-30 04:00:00+00:00,1.5419,17.39,2.4475,1326,107.94,102.63,0.0029,1,0,0,0,0
2024-01-30 05:00:00+00:00,1.6204,25.25,2.4513,1695,108.12,102.96,-0.0045,1,0,0,1,0
2024-01-30 06:00:00+00:00,1.6568,16.48,2.4528,1633,108.25,103.24,-0.0102,1,0,0,0,0
2024-01-30 07:00:00+00:00,1.6914,12.96,2.4568,1675,108.39,103.57,-0.0082,1,0,0,0,0
2024-01-30 08:00:00+00:00,1.6871,12.22,2.4621,1311,108.46,103.92,-0.0141,1,0,0,0,0
2024-01-30 09:00:00+00:00,1.7117,23.03,2.458,1361,108.7,104.16,-0.0085,1,0,0,0,0
2024-01-30 10:00:00+00:00,1.6691,13.6,2.4882,1121,108.76,104.49,-0.0089,0,1,0,0,0
2024-01-30 11:00:00+00:00,1.6952,28.77,2.4563,1060,108.81,104.72,-0.0085,0,1,0,1,0
2024-01-30 12:00:00+00:00,1.6191,9.59,2.4402,908,108.88,104.95,-0.0098,0,1,0,0,0
2024-01-30 13:00:00+00:00,1.6254,28.48,2.4387,995,109.02,105.21,-0.006,0,1,0,1,0
2024-01-30 14:00:00+00:00,1.557,21.06,2.4065,710,109.08,105.4,-0.0021,0,1,0,0,0
2024-01-30 15:00:00+00:00,1.4946,19.52,2.4039,753,109.07,105.6,-0.0004,0,1,0,0,0
2024-01-30 16:00:00+00:00,1.4264,17.28,2.4381,627,109.17,105.77,0.0024,0,1,0,0,0
2024-01-30 17:00:00+00:00,1.3731,22.0,2.4391,747,109.22,105.93,0.0014,0,0,1,0,0
2024-01-30 18:00:00+00:00,1.3307,19.81,2.4443,352,109.26,105.95,0.0041,0,0,1,0,0
2024-01-30 19:00:00+00:00,1.2979,25.52,2.4197,643,109.29,105.98,0.0024,0,0,1,1,0
2024-01-30 20:00:00+00:00,1.2928,20.57,2.4082,682,109.38,106.11,0.0024,0,0,1,0,0
2024-01-30 21:00:00+00:00,1.2989,20.75,2.4016,549,109.46,106.24,0.001,0,0,1,0,0
2024-01-30 22:00:00+00:00,1.3132,18.18,2.3962,851,109.38,106.25,-0.0013,0,0,1,0,0
2024-01-30 23:00:00+00:00,1.3283,19.72,2.4229,904,109.39,106.27,-0.0047,0,0,1,0,0
2024-01-31 00:00:00+00:00,1.3679,21.54,2.4348,977,109.34,106.29,-0.0024,0,0,0,0,0
2024-01-31 01:00:00+00:00,1.4036,11.45,2.4132,1047,109.27,106.32,0.0042,1,0,0,0,0
2024-01-31 02:00:00+00:00,1.4563,13.26,2.419,1178,109.08,106.18,0.01,1,0,0,0,0
2024-01-31 03:00:00+00:00,1.5452,23.72,2.4298,1559,108.96,106.08,0.0038,1,0,0,1,0
2024-01-31 04:00:00+00:00,1.6068,20.85,2.4533,1433,108.79,105.99,0.0102,1,0,0,0,0
2024-01-31 05:00:00+00:00,1.6733,19.08,2.4854,1561,108.69,105.93,0.0086,1,0,0,0,0
2024-01-31 06:00:00+00:00,1.6876,20.09,2.4652,1421,108.58,105.93,0.0116,1,0,0,0,0
2024-01-31 07:00:00+00:00,1.7216,21.74,2.4494,1405,108.31,105.78,0.0071,1,0,0,0,0
2024-01-31 08:00:00+00:00,1.7543,17.3,2.4247,1541,108.13,105.55,0.0078,1,0,0,0,0
2024-01-31 09:00:00+00:00,1.7539,16.11,2.4208,1219,107.99,105.39,0.0094,1,0,0,0,0
2024-01-31 10:00:00+00:00,1.7466,20.98,2.4309,1208,107.78,105.26,0.0019,0,1,0,0,0
2024-01-31 11:00:00+00:00,1.6716,15.11,2.4513,1133,107.6,105.04,0.005,0,1,0,0,0
2024-01-31 12:00:00+00:00,1.6448,22.04,2.4503,1011,107.39,104.76,0.0117,0,1,0,0,0
2024-01-31 13:00:00+00:00,1.5538,11.49,2.4444,853,107.17,104.55,0.0108,0,1,0,0,0
2024-01-31 14:00:00+00:00,1.5426,25.15,2.448,790,106.9,104.32,0.0176,0,1,0,1,0
